,term,count
0,i,5
1,have,2
2,n’t,5
3,been,1
4,paying,1
5,a,15
6,lot,2
7,of,8
8,attention,1
9,to,11
10,quarterly,1
11,gdp,2
12,numbers,2
13,for,4
14,thing,1
15,they,1
16,do,1
17,tend,1
18,bounce,1
19,around,2
20,another,1
21,claims,1
22,that,2
23,good,2
24,number,1
25,in,5
26,particular,1
27,quarter,1
28,somehow,1
29,validates,1
30,the,12
31,trumpian,1
32,claim,1
33,be,3
34,able,1
35,achieve,1
36,high,2
37,growth,5
38,decade,1
39,are,5
40,almost,1
41,too,2
42,stupid,1
43,argue,1
44,with,1
45,but,3
46,there,1
47,couple,1
48,points,1
49,think,1
50,worth,1
51,making,1
52,about,1
53,over,1
54,past,1
55,year,1
56,first,1
57,as,6
58,jason,2
59,furman,1
60,notes,2
61,part,1
62,seems,1
63,cyclical,2
64,result,1
65,economy,2
66,moving,1
67,closer,1
68,full,1
69,employment,1
70,not,6
71,pickup,1
72,underlying,1
73,rate,1
74,potential,1
75,output,1
76,which,3
77,looks,1
78,more,2
79,like,2
80,than,2
81,trump,1
82,et,1
83,al,1
84,need,1
85,make,1
86,their,1
87,work,1
88,second,1
89,also,1
90,expansion,1
91,does,3
92,look,4
93,healthy,2
94,when,1
95,you,2
96,at,1
97,it,6
98,closely,1
99,is,5
100,being,1
101,driven,1
102,mainly,1
103,by,1
104,rising,1
105,business,1
106,investment,2
107,here,1
108,’s,3
109,biz,1
110,share,1
111,recent,1
112,years,2
113,bounces,1
114,some,1
115,largely,1
116,because,1
117,rise,1
118,fall,1
119,and,4
120,partial,1
121,recovery,1
122,fracking,1
123,especially,1
124,what,1
125,we,2
126,see,1
127,instead,1
128,large,1
129,decline,1
130,personal,1
131,savings,1
132,now,1
133,down,2
134,levels,1
135,seen,1
136,since,1
137,before,1
138,financial,1
139,crisis,3
140,why,1
141,saving,2
142,maybe,2
143,stock,1
144,market,1
145,starting,1
146,feel,1
147,bubble,2
148,did,1
149,even,1
150,few,1
151,months,1
152,ago,1
153,eat,1
154,drink,1
155,merry,1
156,tomorrow,1
157,constitutional,1
158,nuclear,1
159,war,1
160,skynet,1
161,kills,1
162,us,2
163,all,1
164,whatever,1
165,ca,1
166,keep,1
167,falling,1
168,wonder,1
169,whether,1
170,households,1
171,getting,1
172,overstretched,1
173,again,1
174,’m,2
175,predicting,1
176,this,2
177,nearly,1
178,bad,1
179,housing,1
180,trying,1
181,extra,1
182,hard,1
183,given,1
184,my,3
185,election,1
186,night,1
187,freakout,1
188,let,1
189,political,1
190,dismay,1
191,distort,1
192,economic,1
193,judgment,1
194,said,1
195,very,1
