,term,count
0,years,2
1,ago,2
2,charlie,1
3,craig,6
4,and,33
5,david,1
6,mullins,7
7,walked,1
8,into,7
9,a,38
10,bakery,1
11,in,13
12,strip,1
13,mall,1
14,lakewood,1
15,colo,1
16,to,23
17,ask,1
18,about,1
19,cake,4
20,for,4
21,their,2
22,wedding,3
23,the,38
24,baker,1
25,jack,2
26,phillips,7
27,replied,1
28,i,5
29,’ll,2
30,make,2
31,you,11
32,birthday,1
33,cakes,3
34,shower,1
35,cookies,1
36,brownies,1
37,just,5
38,ca,1
39,n’t,6
40,same,1
41,sex,1
42,as,4
43,adam,1
44,liptak,2
45,of,21
46,times,1
47,reported,1
48,is,18
49,christian,1
50,believes,1
51,that,9
52,bible,1
53,teaches,1
54,marriage,6
55,between,3
56,man,2
57,woman,2
58,not,9
59,trying,1
60,restrict,1
61,gay,4
62,or,4
63,rights,1
64,he,1
65,’s,5
66,simply,1
67,asking,1
68,be,12
69,forced,1
70,take,4
71,part,1
72,were,4
73,understandably,1
74,upset,1
75,told,1
76,we,12
77,mortified,1
78,felt,1
79,degraded,1
80,nobody,1
81,likes,1
82,refused,1
83,service,1
84,because,2
85,who,1
86,they,3
87,essentially,1
88,are,5
89,society,2
90,people,2
91,discriminated,1
92,against,1
93,sexual,1
94,orientation,1
95,at,2
96,this,10
97,point,1
98,had,1
99,possible,1
100,courses,1
101,action,1
102,neighborly,3
103,legal,11
104,course,6
105,would,4
106,have,3
107,been,2
108,use,2
109,situation,7
110,community,4
111,building,1
112,moment,1
113,means,1
114,understanding,1
115,concrete,1
116,circumstance,1
117,first,1
118,it,21
119,like,7
120,being,3
121,denied,1
122,home,2
123,job,1
124,looks,1
125,good,2
126,magazines,1
127,but,7
128,an,5
129,important,2
130,thing,1
131,second,1
132,opinion,3
133,strange,1
134,barack,1
135,obama,1
136,was,4
137,elected,1
138,president,1
139,arguing,1
140,most,2
141,hearted,1
142,americans,1
143,believed,1
144,until,1
145,few,1
146,third,1
147,tide,1
148,quickly,1
149,swinging,1
150,favor,1
151,its,1
152,advocates,1
153,every,3
154,cause,1
155,feel,1
156,confident,1
157,patient,1
158,secure,1
159,given,1
160,context,1
161,approach,1
162,say,1
163,fine,2
164,wo,1
165,compel,2
166,do,5
167,something,1
168,believe,1
169,violates,1
170,your,2
171,sacred,1
172,principles,1
173,hire,1
174,bake,2
175,other,2
176,us,2
177,invite,1
178,our,4
179,dinner,1
180,with,4
181,so,4
182,can,6
183,see,2
184,marital,1
185,love,1
186,understand,2
187,values,1
188,still,1
189,may,1
190,agree,1
191,after,1
192,all,1
193,least,1
194,each,1
195,better,1
196,live,1
197,more,2
198,fully,1
199,by,4
200,contrast,1
201,problem,1
202,out,1
203,neighborhood,1
204,throw,1
205,court,2
206,system,4
207,has,3
208,some,2
209,advantages,1
210,state,5
211,power,1
212,ultimately,1
213,barrel,1
214,gun,1
215,what,2
216,think,4
217,right,2
218,there,1
219,clearly,1
220,many,2
221,cases,1
222,which,3
223,response,1
224,brown,1
225,v,1
226,board,1
227,education,1
228,disadvantages,1
229,inherently,1
230,adversarial,1
231,takes,2
232,could,4
233,conversation,2
234,turns,2
235,confrontation,2
236,dehumanizing,1
237,ends,1
238,persuasion,1
239,relies,1
240,on,4
241,threat,1
242,coercion,2
243,elitist,1
244,addressed,2
245,concretely,1
246,ground,1
247,throws,1
248,up,1
249,one,1
250,now,2
251,supreme,1
252,where,1
253,will,2
254,decided,1
255,group,1
256,harvard,1
257,yale,1
258,law,2
259,grads,1
260,abstract,1
261,highly,1
262,specific,3
263,event,1
264,involving,1
265,persons,1
266,does,4
267,particularity,1
268,personalistically,1
269,seeks,1
270,create,1
271,uniform,1
272,universal,1
273,process,1
274,simplifies,1
275,depersonalizes,1
276,abstracts,1
277,case,1
278,goes,1
279,oral,1
280,argument,2
281,tuesday,1
282,revolving,1
283,around,1
284,arbitrary,1
285,over,3
286,whether,1
287,baking,1
288,expressive,1
289,profession,2
290,artist,1
291,commercial,1
292,limo,1
293,driver,1
294,captured,1
295,novel,1
296,arcane,1
297,debate,1
298,how,1
299,angels,1
300,dance,1
301,head,1
302,pin,1
303,modern,1
304,america,1
305,took,1
306,route,1
307,if,1
308,want,1
309,know,3
310,why,1
311,such,1
312,polarized,1
313,angry,3
314,bitter,1
315,reason,1
316,disagreement,1
317,turn,1
318,lawsuit,1
319,morally,1
320,supple,1
321,hand,1
322,priesthood,1
323,necessity,1
324,technocratic,1
325,rationalism,1
326,strained,1
327,slippery,1
328,slope,1
329,analogies,1
330,implied,1
331,conflict,1
332,clumsy,1
333,tool,1
334,manage,1
335,holy,1
336,messiness,1
337,actual,1
338,pluralistic,1
339,deal,1
340,well,2
341,local,1
342,practical,1
343,knowledge,1
344,wisdom,1
345,when,2
346,rule,2
347,should,2
348,applied,1
349,bent,1
350,humility,1
351,tolerance,1
352,patience,1
353,virtues,1
354,hard,1
355,put,1
356,achieved,1
357,only,1
358,inevitably,1
359,generates,1
360,reactions,1
361,populist,1
362,uprisings,1
363,readers,1
364,column,1
365,fervently,1
366,support,1
367,bakers,1
368,best,2
369,brought,1
370,along,1
371,iron,1
372,fist,1
373,fabric,1
374,country,1
375,repaired,1
376,through,1
377,lawyers,1
378,complex,1
379,art,1
380,neighborliness,1
381,way,1
382,forward,1
