,term,count
0,last,1
1,week,1
2,richard,1
3,cordray,2
4,the,89
5,director,8
6,of,28
7,consumer,2
8,financial,1
9,protection,1
10,bureau,9
11,whose,1
12,term,3
13,was,3
14,to,23
15,end,2
16,in,23
17,july,2
18,pulled,1
19,bureaucratic,2
20,equivalent,1
21,a,16
22,dead,1
23,hand,1
24,maneuver,1
25,having,1
26,announced,1
27,that,10
28,he,2
29,departing,1
30,at,4
31,month,1
32,abruptly,1
33,left,1
34,on,5
35,friday,1
36,appointing,2
37,his,4
38,deputy,1
39,leandra,1
40,english,4
41,as,6
42,successor,4
43,president,12
44,trump,2
45,and,16
46,republicans,3
47,are,4
48,eager,1
49,pare,1
50,back,2
51,or,5
52,even,1
53,close,1
54,wasted,1
55,no,1
56,time,1
57,mick,1
58,mulvaney,3
59,office,3
60,management,1
61,budget,1
62,interim,3
63,well,1
64,both,1
65,ms,3
66,mr,4
67,showed,1
68,up,1
69,for,13
70,work,1
71,monday,1
72,but,8
73,not,6
74,before,1
75,she,1
76,filed,1
77,suit,1
78,against,1
79,claiming,1
80,had,3
81,power,6
82,appoint,2
83,an,6
84,while,2
85,normally,2
86,has,10
87,control,4
88,over,1
89,appointments,1
90,executive,4
91,branch,1
92,this,8
93,case,2
94,is,8
95,right,1
96,n’t,1
97,creating,2
98,part,1
99,dodd,2
100,frank,2
101,reforms,1
102,congress,15
103,intentionally,1
104,gave,3
105,it,7
106,unusual,1
107,degree,1
108,autonomy,2
109,if,2
110,’s,11
111,powers,8
112,constitutional,6
113,i,1
114,believe,1
115,they,2
116,can,4
117,be,2
118,overturned,1
119,only,4
120,by,3
121,which,3
122,means,2
123,run,1
124,agency,9
125,until,2
126,senate,3
127,confirms,2
128,start,1
129,when,2
130,ends,1
131,removes,1
132,her,2
133,cause,4
134,more,1
135,than,1
136,mere,1
137,political,2
138,policy,2
139,disagreement,1
140,status,1
141,always,1
142,been,2
143,controversial,1
144,court,8
145,appeals,1
146,district,1
147,columbia,1
148,circuit,1
149,poised,1
150,issue,2
151,opinion,1
152,challenge,2
153,likely,2
154,go,2
155,supreme,3
156,issues,1
157,stake,1
158,way,2
159,very,1
160,first,1
161,remove,1
162,secretary,1
163,state,1
164,will,3
165,rule,1
166,cabinet,2
167,officials,2
168,ever,1
169,since,3
170,controls,1
171,creation,1
172,structure,1
173,budgets,2
174,agencies,3
175,including,1
176,standards,1
177,removing,1
178,sub,1
179,element,1
180,separation,3
181,heart,1
182,our,1
183,system,1
184,ensures,1
185,constant,1
186,conflicts,1
187,between,1
188,fixed,1
189,white,1
190,house,2
191,terminate,1
192,allowed,5
193,him,2
194,designate,1
195,someone,1
196,else,1
197,perhaps,1
198,most,2
199,important,1
200,funded,1
201,usual,1
202,through,4
203,federal,3
204,reserve,1
205,itself,1
206,independent,3
207,many,3
208,ways,1
209,prompted,1
210,legal,1
211,under,2
212,theory,2
213,endorsed,1
214,scholars,1
215,violates,2
216,unitary,1
217,principle,2
218,hobble,1
219,encroaching,1
220,too,3
221,much,5
222,its,4
223,effort,2
224,influence,1
225,bureaucracy,1
226,where,1
227,so,1
228,resides,1
229,insulates,1
230,from,2
231,presidential,2
232,leadership,1
233,procedures,1
234,other,1
235,functions,1
236,core,2
237,how,1
238,independence,5
239,late,1
240,19th,1
241,century,1
242,after,1
243,all,1
244,created,2
245,with,2
246,broad,1
247,regulatory,1
248,various,1
249,limits,2
250,especially,1
251,fire,5
252,personnel,1
253,crucial,1
254,point,1
255,different,4
256,types,1
257,humphrey,2
258,executor,2
259,decision,3
260,prevented,1
261,franklin,1
262,roosevelt,1
263,firing,2
264,member,1
265,trade,1
266,commission,2
267,differences,1
268,governing,1
269,statute,2
270,commissioners,2
271,defined,1
272,inefficiency,1
273,neglect,1
274,duty,1
275,malfeasance,1
276,earlier,1
277,postmaster,1
278,purely,1
279,any,2
280,reason,1
281,ftc,1
282,said,1
283,limited,1
284,reasons,1
285,believing,1
286,length,1
287,certainty,1
288,tenure,1
289,would,1
290,vitally,1
291,contribute,1
292,wanted,1
293,relied,1
294,uphold,2
295,law,1
296,authorizing,1
297,powerful,1
298,counsel,1
299,whom,1
300,attorney,1
301,general,1
302,could,1
303,good,1
304,statutory,1
305,schemes,1
306,each,1
307,these,1
308,cases,1
309,were,1
310,interpreted,1
311,flexibly,1
312,therefore,1
313,provision,1
314,limiting,2
315,cfpb,1
316,extent,1
317,forms,1
318,should,1
319,take,2
320,debatable,1
321,decisions,1
322,complex,1
323,pros,1
324,cons,1
325,why,1
326,considerable,1
327,latitude,1
328,designing,1
329,giving,1
330,such,2
331,encourages,1
332,unaccountable,1
333,tyranny,1
334,considered,1
335,rejected,1
336,argument,1
337,largely,1
338,party,1
339,line,1
340,vote,1
341,regaining,1
342,have,1
343,tried,1
344,failed,1
345,repeal,1
346,portion,1
347,passed,1
348,bill,1
349,own,1
350,goal,1
351,republican,1
352,reform,1
353,step,1
354,legislation,1
355,fiat,1
