,term,count
0,ramallah,1
1,west,1
2,bank,1
3,mahmoud,1
4,abbas,5
5,the,86
6,palestinian,3
7,president,18
8,finally,1
9,lost,2
10,it,17
11,this,7
12,month,3
13,after,2
14,a,44
15,year,7
16,of,46
17,bamboozling,1
18,signals,1
19,from,5
20,trump,32
21,including,2
22,cordial,1
23,white,2
24,house,2
25,meeting,3
26,last,5
27,may,1
28,followed,1
29,by,6
30,blowup,1
31,in,33
32,bethlehem,2
33,weeks,1
34,later,1
35,dismissed,1
36,’s,32
37,peace,2
38,efforts,2
39,as,11
40,slap,1
41,century,2
42,he,19
43,ruled,1
44,out,1
45,american,10
46,mediation,1
47,called,1
48,ambassador,3
49,to,39
50,israel,3
51,an,6
52,offensive,1
53,human,2
54,being,3
55,and,29
56,pronounced,1
57,oslo,1
58,accords,1
59,dead,1
60,his,13
61,tirade,1
62,was,15
63,much,1
64,expression,2
65,impotence,1
66,resolve,1
67,all,5
68,has,22
69,left,1
70,is,29
71,words,3
72,still,2
73,striking,1
74,requiem,1
75,for,12
76,israeli,1
77,ultimate,1
78,deal,4
79,that,21
80,promised,1
81,so,5
82,goes,1
83,with,14
84,whose,2
85,foreign,3
86,policy,4
87,watchword,1
88,incoherence,1
89,when,1
90,not,17
91,outright,1
92,indecency,2
93,shithole,1
94,variety,1
95,honed,1
96,offensiveness,1
97,fine,2
98,art,1
99,diplomatic,3
100,built,1
101,stubborn,1
102,persistence,1
103,conjured,1
104,through,3
105,insult,1
106,only,1
107,genius,1
108,chief,1
109,can,4
110,know,1
111,how,3
112,made,1
113,sense,2
114,into,3
115,jared,1
116,kushner,1
117,middle,1
118,eastern,1
119,labors,2
120,before,1
121,they,2
122,had,3
123,yielded,1
124,plan,1
125,torpedo,1
126,what,5
127,recognition,1
128,jerusalem,5
129,capital,1
130,subsequent,1
131,tweeted,1
132,boast,1
133,’d,3
134,taken,2
135,off,3
136,table,1
137,achieved,1
138,provocation,1
139,address,1
140,city,1
141,passions,1
142,such,2
143,truculence,1
144,invite,1
145,disaster,1
146,secretary,3
147,state,4
148,rex,1
149,tillerson,2
150,defense,1
151,james,1
152,mattis,1
153,tried,1
154,impress,1
155,on,9
156,captive,1
157,impulses,1
158,palestinians,2
159,have,7
160,seen,1
161,facets,1
162,agitated,1
163,at,5
164,shouting,1
165,accusing,1
166,incitement,1
167,saying,1
168,nice,1
169,man,1
170,believed,1
171,awful,1
172,muhammad,1
173,shtayyeh,1
174,member,1
175,fatah,1
176,central,1
177,committee,1
178,told,3
179,me,3
180,but,4
181,their,3
182,next,2
183,september,2
184,things,1
185,were,1
186,then,1
187,sudden,1
188,we,2
189,get,2
190,unilateral,1
191,measure,1
192,sabotages,1
193,everything,1
194,us,2
195,sort,1
196,message,1
197,sending,1
198,presidency,2
199,lot,1
200,people,1
201,around,1
202,world,5
203,are,9
204,asking,1
205,question,1
206,nation,2
207,erratic,1
208,disruption,1
209,america,5
210,first,3
211,belligerence,1
212,supplanted,1
213,underwriter,1
214,post1945,1
215,global,6
216,order,2
217,multilateral,1
218,institutions,1
219,united,5
220,nations,3
221,nato,1
222,mistrusted,1
223,void,1
224,opened,1
225,up,6
226,neither,1
227,chaos,1
228,nor,1
229,china,8
230,quite,1
231,filled,1
232,yet,2
233,gramsci,2
234,written,1
235,between,2
236,20th,1
237,conflagrations,1
238,old,2
239,dying,1
240,new,4
241,be,8
242,born,2
243,universe,1
244,place,1
245,dread,1
246,deals,1
247,if,3
248,there,1
249,no,3
250,catastrophe,1
251,possibility,1
252,second,2
253,ratcheted,1
254,north,5
255,korea,4
256,iran,6
257,national,2
258,security,2
259,strategy,4
260,published,1
261,december,1
262,subheading,1
263,under,1
264,diplomacy,3
265,statecraft,1
266,competitive,1
267,cooperation,1
268,money,1
269,apparently,1
270,object,1
271,ensure,1
272,weapons,4
273,systems,1
274,clearly,1
275,overmatch,1
276,lethality,1
277,contrast,1
278,requires,1
279,efficient,1
280,use,2
281,limited,2
282,resources,1
283,evisceration,1
284,department,1
285,big,1
286,increases,1
287,military,1
288,budgets,1
289,reflect,1
290,mind,1
291,set,3
292,nuclear,8
293,brinkmanship,1
294,seems,1
295,involve,1
296,belief,1
297,war,3
298,might,2
299,just,2
300,feasible,1
301,means,1
302,short,3
303,blood,1
304,bath,1
305,bloody,1
306,jong,1
307,un,1
308,nose,1
309,i,4
310,’m,1
311,charitable,1
312,hard,1
313,imagine,1
314,near,1
315,oxymoron,1
316,inconceivable,2
317,however,2
318,especially,2
319,begins,1
320,feel,1
321,cornered,1
322,russia,6
323,investigation,1
324,need,1
325,surprise,2
326,lower,2
327,yield,1
328,threshold,1
329,contemplated,1
330,pentagon,1
331,draft,1
332,posture,1
333,review,1
334,could,4
335,also,1
336,come,2
337,foolish,1
338,undermining,1
339,perverse,1
340,been,5
341,stopped,1
342,bomb,1
343,even,1
344,would,2
345,happy,1
346,deaf,1
347,reason,2
348,talks,1
349,revived,1
350,greatness,3
351,foot,1
352,california,1
353,where,2
354,technology,1
355,innovation,1
356,create,1
357,companies,1
358,capture,1
359,imagination,1
360,interests,2
361,him,6
362,californians,1
363,tend,1
364,dislike,1
365,disrespect,1
